2024-09-16 12:55:13,25.0,45,1
2024-09-16 12:55:15,25.0,45,0
2024-09-16 12:55:17,25.06,45,0
2024-09-16 12:55:18,25.0,45,0
2024-09-16 12:55:20,25.06,45,1
2024-09-16 12:55:22,25.06,45,1
2024-09-16 12:55:24,25.06,45,0
2024-09-16 12:55:25,25.06,45,0
2024-09-16 12:55:27,25.06,45,1
2024-09-16 12:55:29,25.06,44,1
2024-09-16 12:55:31,25.06,45,0
2024-09-16 12:55:32,25.06,45,0
2024-09-16 12:55:34,25.06,45,1
2024-09-16 12:55:36,25.06,44,1
2024-09-16 12:55:38,25.06,45,0
2024-09-16 12:55:40,25.06,44,0
2024-09-16 12:55:42,25.06,45,1
2024-09-16 12:55:43,25.06,44,1
2024-09-16 12:55:45,25.06,45,0
2024-09-16 12:55:47,25.06,45,0
2024-09-16 12:55:49,25.06,45,1
2024-09-16 12:55:51,25.06,45,1
2024-09-16 12:55:52,25.06,45,0
2024-09-16 12:55:54,25.06,45,0
2024-09-16 12:55:56,25.06,45,0
2024-09-16 12:55:57,25.06,45,1
2024-09-16 12:55:59,25.06,45,1
2024-09-16 12:56:01,25.06,45,0
2024-09-16 12:56:03,25.06,45,0
2024-09-16 12:56:05,25.0,45,1
2024-09-16 12:56:07,25.0,45,1
2024-09-16 12:56:08,25.0,45,0
2024-09-16 12:56:10,25.0,45,0
2024-09-16 12:56:12,25.0,45,0
2024-09-16 12:56:13,25.0,45,1
2024-09-16 12:56:15,25.0,45,1
2024-09-16 12:56:17,25.0,44,0
2024-09-16 12:56:19,25.0,45,0
2024-09-16 12:56:21,25.0,45,1
2024-09-16 12:56:22,25.0,45,1
2024-09-16 12:56:24,25.0,45,0
2024-09-16 12:56:26,25.0,45,0
2024-09-16 12:56:28,25.0,45,0
2024-09-16 12:56:29,24.94,45,1
2024-09-16 12:56:31,24.94,45,1
2024-09-16 12:56:33,24.94,45,0
2024-09-16 12:56:35,24.94,45,0
2024-09-16 12:56:36,24.87,45,0
2024-09-16 12:56:38,24.94,45,1
2024-09-16 12:56:40,24.87,45,1
2024-09-16 12:56:42,24.87,45,0
2024-09-16 12:56:43,24.87,45,0
2024-09-16 12:56:45,24.94,45,1
2024-09-16 12:56:47,24.94,44,1
2024-09-16 12:56:49,24.94,45,0
2024-09-16 12:56:51,24.94,45,0
2024-09-16 12:56:52,24.94,45,0
2024-09-16 12:56:54,24.94,45,1
2024-09-16 12:56:56,24.94,45,0
2024-09-16 12:56:58,24.94,45,0
2024-09-16 12:56:59,24.94,45,0
2024-09-16 12:57:01,24.94,45,1
2024-09-16 12:57:03,24.94,45,1
2024-09-16 12:57:05,24.94,45,0
2024-09-16 12:57:06,24.94,45,0
2024-09-16 12:57:08,24.94,45,1
2024-09-16 12:57:10,24.94,45,1
2024-09-16 12:57:12,24.94,45,0
2024-09-16 12:57:13,24.94,45,0
2024-09-16 12:57:15,24.94,45,0
2024-09-16 12:57:17,24.94,45,1
2024-09-16 12:57:19,24.94,45,1
2024-09-16 12:57:21,24.94,45,0
2024-09-16 12:57:22,24.94,45,0
2024-09-16 12:57:24,24.94,45,1
2024-09-16 12:57:26,24.94,45,1
2024-09-16 12:57:28,24.94,45,0
2024-09-16 12:57:29,24.94,45,0
2024-09-16 12:57:31,24.94,45,0
2024-09-16 12:57:33,24.94,45,1
2024-09-16 12:57:35,24.94,45,1
2024-09-16 12:57:37,24.94,45,0
2024-09-16 12:57:38,24.94,45,0
2024-09-16 12:57:40,24.94,45,1
2024-09-16 12:57:42,24.94,45,1
2024-09-16 12:57:44,25.0,45,0
2024-09-16 12:57:45,25.0,45,0
2024-09-16 12:57:47,25.0,45,0
2024-09-16 12:57:49,25.0,45,1
2024-09-16 12:57:51,25.0,45,1
2024-09-16 12:57:53,25.0,45,0
2024-09-16 12:57:54,25.0,45,0
2024-09-16 12:57:56,25.0,45,1
2024-09-16 12:57:58,25.0,44,1
2024-09-16 12:58:00,25.06,45,0
2024-09-16 12:58:01,25.0,45,0
2024-09-16 12:58:03,25.06,45,1
2024-09-16 12:58:05,25.0,45,1
2024-09-16 12:58:07,25.06,45,0
2024-09-16 12:58:08,25.06,45,0
2024-09-16 12:58:10,25.06,45,0
2024-09-16 12:58:12,25.06,45,1
2024-09-16 12:58:14,25.06,45,1
2024-09-16 12:58:16,25.06,45,0
2024-09-16 12:58:17,25.06,45,0
2024-09-16 12:58:19,25.06,45,0
2024-09-16 12:58:21,25.06,45,1
2024-09-16 12:58:23,25.06,45,1
2024-09-16 12:58:25,25.06,45,1
2024-09-16 12:58:26,25.06,45,0
2024-09-16 12:58:28,25.06,45,0
2024-09-16 12:58:30,25.06,45,0
2024-09-16 12:58:32,25.06,45,1
2024-09-16 12:58:33,25.06,44,1
2024-09-16 12:58:35,25.06,45,0
2024-09-16 12:58:37,25.06,45,0
2024-09-16 12:58:39,25.06,45,0
2024-09-16 12:58:40,25.06,45,1
2024-09-16 12:58:42,25.06,45,1
2024-09-16 12:58:44,25.06,45,1
2024-09-16 12:58:46,25.06,45,0
2024-09-16 12:58:48,25.06,45,0
2024-09-16 12:58:49,25.06,45,0
2024-09-16 12:58:51,25.0,45,1
2024-09-16 12:58:53,25.0,45,1
2024-09-16 12:58:55,25.0,45,0
2024-09-16 12:58:56,25.0,45,0
2024-09-16 12:58:58,25.0,45,0
2024-09-16 12:59:00,25.0,45,0
2024-09-16 12:59:02,25.0,45,1
2024-09-16 12:59:03,25.0,45,1
2024-09-16 12:59:05,25.0,45,0
2024-09-16 12:59:07,25.0,45,0
2024-09-16 12:59:09,25.0,45,0
2024-09-16 12:59:10,25.0,45,1
2024-09-16 12:59:12,25.0,45,1
2024-09-16 12:59:14,25.0,45,1
2024-09-16 12:59:16,25.0,45,0
2024-09-16 12:59:18,25.0,45,0
2024-09-16 12:59:19,25.0,45,0
2024-09-16 12:59:21,24.94,45,1
2024-09-16 12:59:23,25.0,45,1
2024-09-16 12:59:25,24.94,45,0
2024-09-16 12:59:26,24.94,45,0
2024-09-16 12:59:28,24.94,45,0
2024-09-16 12:59:30,24.94,45,1
2024-09-16 12:59:32,24.94,45,1
2024-09-16 12:59:34,25.0,45,0
2024-09-16 12:59:35,25.0,45,0
2024-09-16 12:59:37,25.0,45,0
2024-09-16 12:59:39,25.0,45,1
2024-09-16 12:59:41,25.0,45,1
2024-09-16 12:59:42,25.0,45,0
2024-09-16 12:59:44,25.0,45,0
2024-09-16 12:59:46,25.0,44,0
2024-09-16 12:59:48,25.0,45,1
2024-09-16 12:59:49,25.0,45,0
2024-09-16 12:59:51,25.0,45,0
2024-09-16 12:59:53,25.0,45,0
2024-09-16 12:59:55,25.06,45,1
2024-09-16 12:59:56,25.0,45,1
2024-09-16 12:59:58,25.0,45,0
2024-09-16 13:00:00,25.0,45,0
2024-09-16 13:00:02,25.0,45,1
2024-09-16 13:00:04,25.0,45,1
2024-09-16 13:00:05,24.94,45,0
2024-09-16 13:00:07,24.94,44,0
2024-09-16 13:00:09,24.94,45,0
2024-09-16 13:00:10,24.94,45,1
2024-09-16 13:00:12,24.94,45,1
2024-09-16 13:00:14,24.94,45,0
2024-09-16 13:00:16,24.94,45,0
2024-09-16 13:00:18,24.94,45,1
2024-09-16 13:00:20,24.87,45,1
2024-09-16 13:00:21,24.87,45,0
2024-09-16 13:00:23,24.94,45,0
2024-09-16 13:00:25,24.87,45,1
2024-09-16 13:00:27,24.94,45,1
2024-09-16 13:00:29,24.94,45,1
2024-09-16 13:00:30,24.94,45,0
2024-09-16 13:00:32,24.87,45,0
2024-09-16 13:00:34,24.87,45,0
2024-09-16 13:00:35,24.87,45,1
2024-09-16 13:00:37,24.87,45,1
2024-09-16 13:00:39,24.87,45,0
2024-09-16 13:00:41,24.87,45,0
2024-09-16 13:00:42,24.87,45,0
2024-09-16 13:00:44,24.87,45,1
2024-09-16 13:00:46,24.87,45,1
2024-09-16 13:00:48,24.87,45,0
2024-09-16 13:00:50,24.87,45,0
2024-09-16 13:00:51,24.94,45,0
2024-09-16 13:00:53,24.94,45,1
2024-09-16 13:00:55,24.94,45,1
2024-09-16 13:00:57,24.94,45,1
2024-09-16 13:00:59,24.94,45,0
2024-09-16 13:01:00,24.87,45,0
2024-09-16 13:01:02,24.94,45,0
2024-09-16 13:01:04,24.87,45,1
2024-09-16 13:01:06,24.87,45,1
2024-09-16 13:01:08,24.87,45,1
2024-09-16 13:01:09,24.87,45,0
2024-09-16 13:01:11,24.87,45,0
2024-09-16 13:01:13,24.87,45,0
2024-09-16 13:01:15,24.87,45,1
2024-09-16 13:01:16,24.87,45,1
2024-09-16 13:01:18,24.87,44,0
2024-09-16 13:01:20,24.87,45,0
2024-09-16 13:01:22,24.87,45,1
2024-09-16 13:01:24,24.81,45,1
2024-09-16 13:01:25,24.81,45,0
2024-09-16 13:01:27,24.81,45,0
2024-09-16 13:01:29,24.81,45,0
2024-09-16 13:01:30,24.81,45,1
2024-09-16 13:01:32,24.81,45,1
2024-09-16 13:01:34,24.81,45,0
2024-09-16 13:01:36,24.81,45,0
2024-09-16 13:01:37,24.81,45,0
2024-09-16 13:01:39,24.81,45,1
2024-09-16 13:01:41,24.81,45,1
2024-09-16 13:01:43,24.81,45,0
2024-09-16 13:01:45,24.81,45,0
2024-09-16 13:01:46,24.81,45,0
2024-09-16 13:01:48,24.81,45,1
2024-09-16 13:01:50,24.81,45,1
2024-09-16 13:01:52,24.81,45,0
2024-09-16 13:01:53,24.81,45,0
2024-09-16 13:01:55,24.81,45,1
2024-09-16 13:01:57,24.81,45,1
2024-09-16 13:01:59,24.81,45,0
2024-09-16 13:02:00,24.81,45,0
2024-09-16 13:02:02,24.87,45,0
2024-09-16 13:02:04,24.87,45,1
2024-09-16 13:02:06,24.87,44,1
2024-09-16 13:02:08,24.87,45,1
2024-09-16 13:02:10,24.87,45,0
2024-09-16 13:02:11,24.87,45,0
2024-09-16 13:02:13,24.87,45,0
2024-09-16 13:02:15,24.87,45,0
2024-09-16 13:02:16,24.87,45,1
2024-09-16 13:02:18,24.87,44,1
2024-09-16 13:02:20,24.87,45,0
2024-09-16 13:02:22,24.87,45,0
2024-09-16 13:02:24,24.87,45,1
2024-09-16 13:02:25,24.87,45,1
2024-09-16 13:02:27,24.87,45,0
2024-09-16 13:02:29,24.87,45,0
2024-09-16 13:02:31,24.87,45,0
2024-09-16 13:02:32,24.94,45,1
2024-09-16 13:02:34,24.87,45,1
2024-09-16 13:02:36,24.87,45,0
2024-09-16 13:02:38,24.94,45,0
2024-09-16 13:02:40,24.94,45,1
2024-09-16 13:02:41,24.87,45,1
2024-09-16 13:02:43,24.87,45,0
2024-09-16 13:02:45,24.94,45,0
2024-09-16 13:02:47,24.94,45,1
2024-09-16 13:02:49,24.94,45,1
2024-09-16 13:02:50,24.94,45,0
2024-09-16 13:02:52,24.94,45,0
2024-09-16 13:02:54,24.94,45,0
2024-09-16 13:02:55,24.94,45,1
2024-09-16 13:02:57,24.94,45,1
2024-09-16 13:02:59,24.94,45,0
2024-09-16 13:03:01,24.94,45,0
2024-09-16 13:03:03,24.94,45,1
2024-09-16 13:03:05,24.94,45,1
2024-09-16 13:03:06,25.0,45,0
2024-09-16 13:03:08,25.0,45,0
2024-09-16 13:03:10,25.0,45,1
2024-09-16 13:03:12,25.0,45,1
2024-09-16 13:03:13,25.0,45,0
2024-09-16 13:03:15,25.0,45,0
2024-09-16 13:03:17,25.0,45,0
2024-09-16 13:03:19,25.0,45,1
2024-09-16 13:03:20,25.0,45,1
2024-09-16 13:03:22,25.0,45,0
2024-09-16 13:03:24,25.0,45,0
2024-09-16 13:03:26,25.0,45,0
2024-09-16 13:03:27,25.0,45,0
2024-09-16 13:03:29,25.06,45,1
2024-09-16 13:03:31,25.06,45,1
2024-09-16 13:03:33,25.06,45,0
2024-09-16 13:03:34,25.06,45,0
2024-09-16 13:03:36,25.06,45,1
2024-09-16 13:03:38,25.06,45,1
2024-09-16 13:03:40,25.06,45,0
2024-09-16 13:03:41,25.12,44,0
2024-09-16 13:03:43,25.12,45,0
2024-09-16 13:03:45,25.12,45,1
2024-09-16 13:03:47,25.12,45,1
2024-09-16 13:03:49,25.12,44,0
2024-09-16 13:03:50,25.12,45,0
2024-09-16 13:03:52,25.12,45,0
2024-09-16 13:03:54,25.12,45,1
2024-09-16 13:03:56,25.12,44,1
2024-09-16 13:03:57,25.19,45,0
2024-09-16 13:03:59,25.12,45,0
2024-09-16 13:04:01,25.12,45,0
2024-09-16 13:04:03,25.12,45,1
2024-09-16 13:04:05,25.12,45,1
2024-09-16 13:04:06,25.12,45,1
2024-09-16 13:04:08,25.12,45,0
2024-09-16 13:04:10,25.12,45,0
2024-09-16 13:04:12,25.12,45,0
2024-09-16 13:04:13,25.12,45,1
2024-09-16 13:04:15,25.06,45,1
2024-09-16 13:04:17,25.06,45,0
2024-09-16 13:04:19,25.06,45,0
2024-09-16 13:04:21,25.06,45,1
2024-09-16 13:04:22,25.06,45,1
2024-09-16 13:04:24,25.06,45,0
2024-09-16 13:04:26,25.06,45,0
2024-09-16 13:04:28,25.06,45,1
2024-09-16 13:04:30,25.06,45,1
2024-09-16 13:04:31,25.06,45,0
2024-09-16 13:04:33,25.06,45,0
2024-09-16 13:04:35,25.06,45,1
2024-09-16 13:04:37,25.06,45,1
2024-09-16 13:04:38,25.06,45,0
2024-09-16 13:04:40,25.06,45,0
2024-09-16 13:04:42,25.06,45,1
2024-09-16 13:04:44,25.06,45,1
2024-09-16 13:04:45,25.06,45,0
2024-09-16 13:04:47,25.06,45,0
2024-09-16 13:04:49,25.06,45,0
2024-09-16 13:04:51,25.06,45,1
2024-09-16 13:04:53,25.06,45,1
2024-09-16 13:04:54,25.06,45,0
2024-09-16 13:04:56,25.0,45,0
2024-09-16 13:04:58,25.0,45,0
2024-09-16 13:05:00,25.0,45,1
2024-09-16 13:05:01,25.0,45,1
2024-09-16 13:05:03,25.0,45,0
2024-09-16 13:05:05,25.0,45,0
2024-09-16 13:05:07,25.0,45,0
2024-09-16 13:05:08,25.0,45,1
2024-09-16 13:05:10,25.0,45,0
2024-09-16 13:05:12,25.0,45,0
2024-09-16 13:05:13,25.0,45,0
2024-09-16 13:05:15,25.0,45,1
2024-09-16 13:05:17,25.0,45,1
2024-09-16 13:05:19,25.0,45,0
2024-09-16 13:05:21,25.0,45,0
2024-09-16 13:05:22,25.0,45,1
2024-09-16 13:05:24,25.0,45,1
2024-09-16 13:05:26,25.0,44,0
2024-09-16 13:05:28,25.0,45,0
2024-09-16 13:05:30,25.0,45,1
2024-09-16 13:05:31,25.0,45,1
2024-09-16 13:05:33,24.94,45,0
2024-09-16 13:05:35,24.94,45,0
2024-09-16 13:05:37,24.94,45,1
2024-09-16 13:05:39,24.94,45,1
2024-09-16 13:05:40,24.94,45,0
2024-09-16 13:05:42,24.94,45,0
2024-09-16 13:05:44,24.94,45,0
2024-09-16 13:05:46,24.94,45,1
2024-09-16 13:05:47,24.94,45,0
2024-09-16 13:05:49,24.94,45,0
2024-09-16 13:05:51,24.94,45,0
2024-09-16 13:05:53,24.94,44,1
2024-09-16 13:05:55,24.94,44,1
2024-09-16 13:05:56,24.94,45,0
2024-09-16 13:05:58,24.94,45,0
2024-09-16 13:06:00,24.94,45,0
2024-09-16 13:06:02,24.94,45,1
2024-09-16 13:06:03,24.94,45,0
2024-09-16 13:06:05,24.87,45,0
2024-09-16 13:06:07,24.87,45,0
2024-09-16 13:06:09,24.87,45,1
2024-09-16 13:06:11,24.87,45,1
2024-09-16 13:06:12,24.87,45,0
2024-09-16 13:06:14,24.87,45,0
2024-09-16 13:06:16,24.87,44,1
2024-09-16 13:06:18,24.87,45,1
2024-09-16 13:06:19,24.87,44,0
2024-09-16 13:06:21,24.94,44,0
2024-09-16 13:06:23,24.94,45,1
2024-09-16 13:06:25,24.87,44,1
2024-09-16 13:06:27,24.94,45,0
2024-09-16 13:06:28,24.87,45,0
2024-09-16 13:06:30,24.87,45,1
2024-09-16 13:06:32,24.87,45,1
2024-09-16 13:06:34,24.87,44,0
2024-09-16 13:06:35,24.87,45,0
2024-09-16 13:06:37,24.87,45,0
2024-09-16 13:06:39,24.87,45,1
2024-09-16 13:06:41,24.87,45,1
2024-09-16 13:06:42,24.87,45,0
2024-09-16 13:06:44,24.87,45,0
2024-09-16 13:06:46,24.87,45,1
2024-09-16 13:06:48,24.81,45,1
2024-09-16 13:06:50,24.81,45,0
2024-09-16 13:06:51,24.81,45,0
2024-09-16 13:06:53,24.87,45,1
2024-09-16 13:06:55,24.87,45,1
2024-09-16 13:06:57,24.87,45,1
2024-09-16 13:06:59,24.87,45,0
2024-09-16 13:07:00,24.87,45,0
2024-09-16 13:07:02,24.87,45,1
2024-09-16 13:07:04,24.87,45,1
2024-09-16 13:07:06,24.87,44,0
2024-09-16 13:07:07,24.87,45,0
2024-09-16 13:07:09,24.87,45,1
2024-09-16 13:07:11,24.87,45,1
2024-09-16 13:07:13,24.87,45,0
2024-09-16 13:07:15,24.87,45,0
2024-09-16 13:07:16,24.87,45,0
2024-09-16 13:07:18,24.87,45,0
2024-09-16 13:07:20,24.87,45,1
2024-09-16 13:07:22,24.87,45,1
2024-09-16 13:07:23,24.87,45,0
2024-09-16 13:07:25,24.87,45,0
2024-09-16 13:07:27,24.94,45,1
2024-09-16 13:07:29,24.94,45,1
2024-09-16 13:07:31,24.94,45,0
2024-09-16 13:07:32,24.94,45,0
2024-09-16 13:07:34,24.94,45,0
2024-09-16 13:07:36,24.94,45,1
2024-09-16 13:07:38,24.94,45,1
2024-09-16 13:07:39,24.94,45,0
2024-09-16 13:07:41,25.0,45,0
2024-09-16 13:07:43,25.0,45,1
2024-09-16 13:07:45,25.0,45,1
2024-09-16 13:07:46,25.0,45,0
2024-09-16 13:07:48,25.0,45,0
2024-09-16 13:07:50,25.0,45,1
2024-09-16 13:07:52,25.06,45,1
2024-09-16 13:07:54,25.06,45,0
2024-09-16 13:07:55,25.06,45,0
2024-09-16 13:07:57,25.06,45,1
2024-09-16 13:07:59,25.06,45,1
2024-09-16 13:08:01,25.06,45,0
2024-09-16 13:08:02,25.06,45,0
2024-09-16 13:08:04,25.06,45,1
2024-09-16 13:08:06,25.06,45,1
2024-09-16 13:08:08,25.06,45,0
2024-09-16 13:08:10,25.06,45,0
2024-09-16 13:08:11,25.06,45,1
2024-09-16 13:08:13,25.12,45,1
2024-09-16 13:08:15,25.12,45,0
2024-09-16 13:08:17,25.12,45,0
2024-09-16 13:08:19,25.06,45,1
2024-09-16 13:08:20,25.06,45,1
2024-09-16 13:08:22,25.06,45,0
2024-09-16 13:08:24,25.06,45,0
2024-09-16 13:08:26,25.06,45,0
2024-09-16 13:08:27,25.06,45,1
2024-09-16 13:08:29,25.06,45,1
2024-09-16 13:08:31,25.06,45,0
2024-09-16 13:08:33,25.06,45,0
2024-09-16 13:08:35,25.06,45,1
2024-09-16 13:08:36,25.06,45,1
2024-09-16 13:08:38,25.06,45,0
2024-09-16 13:08:40,25.06,45,0
2024-09-16 13:08:42,25.06,45,1
2024-09-16 13:08:44,25.0,45,1
2024-09-16 13:08:45,25.0,45,0
2024-09-16 13:08:47,25.0,45,0
2024-09-16 13:08:49,25.0,45,1
2024-09-16 13:08:51,25.0,45,1
2024-09-16 13:08:53,25.0,45,1
2024-09-16 13:08:54,24.94,45,0
2024-09-16 13:08:56,24.94,45,0
2024-09-16 13:08:58,24.94,45,0
2024-09-16 13:09:00,24.94,45,1
2024-09-16 13:09:01,24.94,45,1
2024-09-16 13:09:03,24.94,45,0
2024-09-16 13:09:05,24.94,45,0
2024-09-16 13:09:06,24.94,45,0
2024-09-16 13:09:08,24.87,45,1
2024-09-16 13:09:10,24.94,45,1
2024-09-16 13:09:12,24.94,45,0
2024-09-16 13:09:14,24.94,45,0
2024-09-16 13:09:15,24.94,45,0
2024-09-16 13:09:17,24.94,45,1
2024-09-16 13:09:19,24.87,45,1
2024-09-16 13:09:21,24.87,45,0
2024-09-16 13:09:22,24.87,45,0
2024-09-16 13:09:24,24.87,45,1
2024-09-16 13:09:26,24.87,45,1
2024-09-16 13:09:28,24.94,45,0
2024-09-16 13:09:30,24.94,45,0
2024-09-16 13:09:31,24.94,45,0
2024-09-16 13:09:33,24.94,45,1
2024-09-16 13:09:35,24.94,45,1
2024-09-16 13:09:37,24.94,45,0
2024-09-16 13:09:38,24.94,45,0
2024-09-16 13:09:40,24.94,45,1
2024-09-16 13:09:42,24.94,45,1
2024-09-16 13:09:44,24.94,45,0
2024-09-16 13:09:46,24.94,45,0
2024-09-16 13:09:47,24.94,45,1
2024-09-16 13:09:49,24.94,45,1
2024-09-16 13:09:51,24.94,45,0
2024-09-16 13:09:53,24.94,45,0
2024-09-16 13:09:54,24.94,45,0
2024-09-16 13:09:56,25.0,45,1
2024-09-16 13:09:58,25.0,45,1
2024-09-16 13:10:00,24.94,45,0
2024-09-16 13:10:01,25.0,45,0
2024-09-16 13:10:03,24.94,45,0
2024-09-16 13:10:05,25.0,45,1
2024-09-16 13:10:07,24.94,45,1
2024-09-16 13:10:09,25.0,45,0
2024-09-16 13:10:10,25.0,45,0
2024-09-16 13:10:12,25.0,45,1
2024-09-16 13:10:14,25.0,45,1
2024-09-16 13:10:16,25.0,45,0
2024-09-16 13:10:17,25.0,45,0
2024-09-16 13:10:19,25.0,45,0
2024-09-16 13:10:21,25.0,45,1
2024-09-16 13:10:23,25.0,45,1
2024-09-16 13:10:25,25.0,45,0
2024-09-16 13:10:26,25.0,45,0
2024-09-16 13:10:28,25.0,45,0
2024-09-16 13:10:30,25.0,45,1
2024-09-16 13:10:32,25.0,45,1
2024-09-16 13:10:33,25.0,45,0
2024-09-16 13:10:35,25.0,45,0
2024-09-16 13:10:37,25.0,45,1
2024-09-16 13:10:39,25.0,45,1
2024-09-16 13:10:41,24.94,45,0
2024-09-16 13:10:42,24.94,45,0
2024-09-16 13:10:44,24.94,45,1
2024-09-16 13:10:46,24.94,45,1
2024-09-16 13:10:48,24.94,45,0
2024-09-16 13:10:49,24.94,45,0
2024-09-16 13:10:51,24.94,45,0
2024-09-16 13:10:53,24.94,45,1
2024-09-16 13:10:55,24.94,45,1
2024-09-16 13:10:56,24.94,45,0
2024-09-16 13:10:58,24.94,45,0
2024-09-16 13:11:00,24.94,45,0
2024-09-16 13:11:02,24.94,45,1
2024-09-16 13:11:04,24.94,45,1
2024-09-16 13:11:05,24.94,45,0
2024-09-16 13:11:07,24.94,45,0
2024-09-16 13:11:09,24.94,45,1
2024-09-16 13:11:11,24.87,45,1
2024-09-16 13:11:12,24.94,45,0
2024-09-16 13:11:14,24.87,45,0
2024-09-16 13:11:16,24.87,45,0
2024-09-16 13:11:18,24.87,45,1
2024-09-16 13:11:20,24.87,45,1
2024-09-16 13:11:21,24.94,45,0
2024-09-16 13:11:23,24.94,45,0
2024-09-16 13:11:25,24.94,45,0
2024-09-16 13:11:27,24.94,45,1
2024-09-16 13:11:28,24.94,45,1
2024-09-16 13:11:30,24.87,45,0
2024-09-16 13:11:32,24.94,45,0
2024-09-16 13:11:34,24.87,45,1
2024-09-16 13:11:36,24.87,45,1
2024-09-16 13:11:37,24.87,45,0
2024-09-16 13:11:39,24.94,44,0
2024-09-16 13:11:41,24.87,45,1
2024-09-16 13:11:43,24.87,45,1
2024-09-16 13:11:44,24.87,45,0
2024-09-16 13:11:46,24.87,45,0
2024-09-16 13:11:48,24.87,45,0
2024-09-16 13:11:50,24.87,44,1
2024-09-16 13:11:51,24.87,45,1
2024-09-16 13:11:53,24.87,45,0
2024-09-16 13:11:55,24.87,45,0
2024-09-16 13:11:57,24.87,45,1
2024-09-16 13:11:59,24.87,45,1
2024-09-16 13:12:00,24.87,45,0
2024-09-16 13:12:02,24.87,45,0
2024-09-16 13:12:04,24.81,45,1
2024-09-16 13:12:06,24.81,45,1
2024-09-16 13:12:08,24.81,45,1
2024-09-16 13:12:09,24.81,45,0
2024-09-16 13:12:11,24.81,45,0
2024-09-16 13:12:13,24.81,45,0
2024-09-16 13:12:14,24.81,45,0
2024-09-16 13:12:16,24.81,45,1
2024-09-16 13:12:18,24.81,45,1
2024-09-16 13:12:20,24.81,45,1
2024-09-16 13:12:22,24.81,45,0
2024-09-16 13:12:23,24.81,45,0
2024-09-16 13:12:25,24.81,45,0
2024-09-16 13:12:27,24.81,45,1
2024-09-16 13:12:29,24.81,45,1
2024-09-16 13:12:31,24.81,45,1
2024-09-16 13:12:32,24.75,45,0
2024-09-16 13:12:34,24.81,45,0
2024-09-16 13:12:36,24.81,45,1
2024-09-16 13:12:38,24.75,45,1
2024-09-16 13:12:40,24.75,45,1
2024-09-16 13:12:41,24.75,45,0
2024-09-16 13:12:43,24.75,45,0
2024-09-16 13:12:45,24.75,45,1
2024-09-16 13:12:47,24.75,45,1
2024-09-16 13:12:49,24.75,45,1
2024-09-16 13:12:50,24.75,45,0
2024-09-16 13:12:52,24.75,45,0
2024-09-16 13:12:54,24.75,45,0
2024-09-16 13:12:56,24.75,45,1
2024-09-16 13:12:58,24.75,44,1
2024-09-16 13:12:59,24.75,44,1
2024-09-16 13:13:01,24.75,45,1
2024-09-16 13:13:03,24.75,45,0
2024-09-16 13:13:05,24.75,45,0
2024-09-16 13:13:06,24.75,45,0
2024-09-16 13:13:08,24.75,45,1
2024-09-16 13:13:10,24.75,45,1
2024-09-16 13:13:12,24.75,45,1
